evidence_id,snapshot_ref,category,query_id,turn_id,extracted_fields,summary
e886,.observability/snapshots/1778140800705-13d431f5-e859-4b70-b98e-d1863ef9989f-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,,messages-stage snapshot with tool_result history
e887,.observability/snapshots/1778140800707-3174c149-b59e-48bc-979a-d30b7481b937-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,,messages-stage snapshot with tool_result history
e888,.observability/snapshots/1778140800715-8b3fe6f4-4994-4ee4-92a6-a10899358817-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,,messages-stage snapshot with tool_result history
e889,.observability/snapshots/1778140800716-e31af116-67de-4507-ab1b-5cb228fd154a-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,,messages-stage snapshot with tool_result history
e890,.observability/snapshots/1778140800727-fb4f130a-98dd-41e3-ac48-14ef437e4c80-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e891,.observability/snapshots/1778140817615-22cea3f6-71d2-4d6e-9673-53a60e0d093b-response.json,response,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-19,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e892,.observability/snapshots/1778140821960-224fa356-53f0-4966-b4a8-c2bdbca2e047-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e893,.observability/snapshots/1778140901395-46470300-7a0a-4a97-991e-15fa44009d97-state-before.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-19,messages_count;turn_count;transition,snapshot
e894,.observability/snapshots/1778140901395-58aee789-557e-4fc9-a1ed-0a05fbe51ae6-state-after.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-19,messages_count;turn_count;transition,snapshot
e895,.observability/snapshots/1778140901413-cab2fee0-5cb6-46e7-a06d-3309cc0285fe-state.snapshot.after_turn.json,state_after_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-19,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e896,.observability/snapshots/1778140901417-351a78b7-d71c-4be5-92a8-689c5504a444-state.snapshot.before_turn.json,state_before_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e897,.observability/snapshots/1778140901418-6da28a72-3f68-44f3-b7e2-719744406c84-messages.compact_boundary.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e898,.observability/snapshots/1778140901420-540293c6-7a16-42d1-aff0-7c9384a1ba6e-messages.compact_boundary.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e899,.observability/snapshots/1778140901425-0c930942-ac33-4ec7-8482-ecb5e5182ee8-messages.tool_result_budget.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e900,.observability/snapshots/1778140901426-0e3ae03f-586a-440c-b3fd-bbd65308ce55-messages.tool_result_budget.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e901,.observability/snapshots/1778140901431-418b2a7b-d5a9-4bfb-8a54-a5fc03661ae3-messages.history_snip.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e902,.observability/snapshots/1778140901432-18d87175-7665-429b-a000-bbf93083d649-messages.history_snip.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e903,.observability/snapshots/1778140901438-f1afeebb-f030-473f-a0d1-fda11f4939ba-messages.microcompact.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e904,.observability/snapshots/1778140901439-281346ac-b4e8-46e3-b559-68d52e50c17e-messages.microcompact.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e905,.observability/snapshots/1778140901444-1b77a698-b602-4153-b4ab-5f541a99e17b-messages.context_collapse.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e906,.observability/snapshots/1778140901445-30d0ab3a-dcbd-43ef-a35a-f0286b9c8b4a-messages.context_collapse.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e907,.observability/snapshots/1778140901453-ce18865a-473d-41dc-9465-bfe9f3f1a012-messages.preprocess.completed-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e908,.observability/snapshots/1778140901454-ccb0f4de-099d-49e1-80d9-6ba4524d6b5c-messages.preprocess.completed-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,,messages-stage snapshot with tool_result history
e909,.observability/snapshots/1778140901461-bbe75098-a36e-4d34-8729-d1ae796f0f5a-request.json,request,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e910,.observability/snapshots/1778140902734-6dbcafe7-3531-432b-8f36-da0ca1ecb372-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,messages_count;turn_count;transition,snapshot
e911,.observability/snapshots/1778140902734-6eae2bdd-3810-4ef9-83af-0f953f785fa4-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,messages_count;turn_count;transition,snapshot
e912,.observability/snapshots/1778140902759-36d51942-8242-4958-aa32-04bc0ac0cb31-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-17,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e913,.observability/snapshots/1778140902772-dad4d2dc-e109-4f53-8e01-a1660e1afd25-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e914,.observability/snapshots/1778140902775-470e3aed-0251-4e5b-97b1-f9eecbebaca7-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e915,.observability/snapshots/1778140902778-fb31e45e-abc4-4768-8b99-2d1af493f3eb-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e916,.observability/snapshots/1778140902787-2bbf1333-873d-4192-89e8-0fe60ad9c7bb-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e917,.observability/snapshots/1778140902789-96938885-acca-4cd8-bb44-c534bfbb833b-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e918,.observability/snapshots/1778140902796-a9b170ce-f6df-472a-986b-666aa1196092-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e919,.observability/snapshots/1778140902798-4dd7a2af-312b-4f22-89a1-395710c249e8-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e920,.observability/snapshots/1778140902806-a8ce5b69-e953-472e-81c3-064bd4acd23e-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e921,.observability/snapshots/1778140902807-5570f5eb-a63e-48f9-8337-30396625661d-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e922,.observability/snapshots/1778140902814-5a3ea4fe-d3e8-444f-a6be-65e32ba62199-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e923,.observability/snapshots/1778140902816-916a49b0-bcab-4b6b-88c0-8a1e18db96a9-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e924,.observability/snapshots/1778140902825-d5e08a43-de75-4fb3-9541-6a4b8a85cc0c-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e925,.observability/snapshots/1778140902827-edd35f13-902a-47ee-a3cf-cd1f0a42643e-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,,messages-stage snapshot with tool_result history
e926,.observability/snapshots/1778140902837-b027b5e4-ad70-45cd-ac0c-e98d63a85f45-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e927,.observability/snapshots/1778140939408-a93f010c-326b-44d2-8729-1ba1e16efbcd-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e928,.observability/snapshots/1778140939454-1fbb1361-f283-414e-8505-91dd65b950fe-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,messages_count;turn_count;transition,snapshot
e929,.observability/snapshots/1778140939454-efcd1ad7-1dc7-4ff1-9e9d-ede778859596-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,messages_count;turn_count;transition,snapshot
e930,.observability/snapshots/1778140939465-cb741ecf-ae78-417b-a33d-4255c1b9b84f-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-18,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e931,.observability/snapshots/1778140939474-f34d217c-d949-4ccc-8b3f-10fb2c71c4df-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e932,.observability/snapshots/1778140939476-7288923a-a3bc-45db-890c-b54acba6cef1-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e933,.observability/snapshots/1778140939478-84dd4429-7382-4a69-bf88-75467d413c3f-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e934,.observability/snapshots/1778140939485-e40d0859-3fea-419f-917e-6a5bb45020ba-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e935,.observability/snapshots/1778140939486-88962068-ec64-4017-89d1-181a4f2d2d2f-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e936,.observability/snapshots/1778140939493-c13884f2-5c4d-4431-8820-d8bf57cb76dd-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e937,.observability/snapshots/1778140939494-1e46d7e2-a916-4ec8-9696-2a9454170fe2-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e938,.observability/snapshots/1778140939501-3425e8ad-f289-4e65-8d49-935d64dd3d5a-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e939,.observability/snapshots/1778140939503-092f6310-ea3f-4dbc-b2fc-29ab23e51caa-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e940,.observability/snapshots/1778140939510-0c3cf89c-28d3-4fb8-9704-0abb9e4cafde-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e941,.observability/snapshots/1778140939512-aa6c122c-d6b5-4db5-80bf-03818b1a58c8-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e942,.observability/snapshots/1778140939520-d878087c-ce26-4054-8637-fcfcd4ad4c2a-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e943,.observability/snapshots/1778140939521-5dc8a0a4-eae6-492e-b325-28460cc19b39-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,,messages-stage snapshot with tool_result history
e944,.observability/snapshots/1778140939531-643f91f4-e32d-408d-8d33-f799a8ea2c42-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e945,.observability/snapshots/1778140940788-6e7fe1a0-7a04-4723-b348-2c36e1cc48f4-response.json,response,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e946,.observability/snapshots/1778140940821-5b261043-80f7-4399-b12c-34899f4d10ab-state-before.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,messages_count;turn_count;transition,snapshot
e947,.observability/snapshots/1778140940821-6bb5de6d-0538-4869-9ccd-66e31c90f87e-state-after.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,messages_count;turn_count;transition,snapshot
e948,.observability/snapshots/1778140940825-97c11196-ca05-46aa-bfe2-ce7ae9a7e5bf-state.snapshot.after_turn.json,state_after_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-20,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e949,.observability/snapshots/1778140940828-89db7e48-ff3d-481b-96b1-19dada2fbabc-state.snapshot.before_turn.json,state_before_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e950,.observability/snapshots/1778140940830-6876e8f9-170c-4471-94da-7eebccc3f4be-messages.compact_boundary.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e951,.observability/snapshots/1778140940832-496f06e6-2512-4104-8af8-ec9db3ee0bed-messages.compact_boundary.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e952,.observability/snapshots/1778140940838-b470d93e-898c-4a4c-95ac-b1048c2fc4ad-messages.tool_result_budget.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e953,.observability/snapshots/1778140940840-6241fcc7-30a0-487c-b68c-4d4dd8630b80-messages.tool_result_budget.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e954,.observability/snapshots/1778140940845-4c1c7b15-29ba-41f8-97c1-3b2934cf94af-messages.history_snip.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e955,.observability/snapshots/1778140940846-c25f2959-7102-4678-8544-ea42312237fc-messages.history_snip.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e956,.observability/snapshots/1778140940851-08f19193-23dc-42a9-ba06-bc295132df62-messages.microcompact.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e957,.observability/snapshots/1778140940852-dac44233-2b14-4b5f-bc75-5815da02e4cd-messages.microcompact.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e958,.observability/snapshots/1778140940858-a31e453c-5d21-461e-9758-e13437502a75-messages.context_collapse.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e959,.observability/snapshots/1778140940859-b7c84713-d943-4e91-adf1-e65500097738-messages.context_collapse.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e960,.observability/snapshots/1778140940868-dd13607e-bf84-44bc-b916-65691eb173ca-messages.preprocess.completed-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e961,.observability/snapshots/1778140940869-a25e0794-ea09-482c-9c56-95a923e08b97-messages.preprocess.completed-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,,messages-stage snapshot with tool_result history
e962,.observability/snapshots/1778140940878-9bfb4380-b57b-4b1f-a151-c921f673157b-request.json,request,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e963,.observability/snapshots/1778140954964-39a9c1df-8e99-4dd7-89c2-f9909b26af88-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e964,.observability/snapshots/1778140955072-8938944b-2de4-45a7-bd25-8ae141b87ef8-state-after.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,messages_count;turn_count;transition,snapshot
e965,.observability/snapshots/1778140955072-fd054c4c-5825-45d3-8c77-0bb95f16cd06-state-before.json,,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,messages_count;turn_count;transition,snapshot
e966,.observability/snapshots/1778140955090-0195298f-7119-4c29-bb01-81e381ffe0a0-state.snapshot.after_turn.json,state_after_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-19,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e967,.observability/snapshots/1778140955114-3cf1f854-8d66-462f-b3a5-11ccd5de81fb-state.snapshot.before_turn.json,state_before_turn,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e968,.observability/snapshots/1778140955116-f1bd4d7e-9670-4af8-a7ee-b5945ca00130-messages.compact_boundary.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e969,.observability/snapshots/1778140955119-10faad5d-cc85-4442-9835-a55451c3f0bc-messages.compact_boundary.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e970,.observability/snapshots/1778140955127-bbb5b976-8621-4874-99d0-082402e3f5e2-messages.tool_result_budget.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e971,.observability/snapshots/1778140955128-90bc6c79-f569-4f3e-9ee7-f531c463151c-messages.tool_result_budget.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e972,.observability/snapshots/1778140955136-42f421f2-02d5-4e2b-b4ba-a913799795a0-messages.history_snip.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e973,.observability/snapshots/1778140955138-9e3783fb-4a16-4621-a5a6-8004bad4117d-messages.history_snip.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e974,.observability/snapshots/1778140955148-3fa97e51-8633-40eb-bb6f-03c3cc6592f1-messages.microcompact.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e975,.observability/snapshots/1778140955151-15b04fec-9256-468a-a6da-ee5fafc61c16-messages.microcompact.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e976,.observability/snapshots/1778140955159-7c39098a-b729-4132-b392-f56fd36d997a-messages.context_collapse.applied-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e977,.observability/snapshots/1778140955161-efc744bb-b261-4302-9182-0e6831bf4129-messages.context_collapse.applied-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e978,.observability/snapshots/1778140955170-88defed9-fe05-4b91-a8b7-f8684ae17d0f-messages.preprocess.completed-before.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e979,.observability/snapshots/1778140955173-899674c5-74c5-4dcf-93cd-182f9c110bf6-messages.preprocess.completed-after.json,messages_stage,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,,messages-stage snapshot with tool_result history
e980,.observability/snapshots/1778140955184-e2ed43fa-f73d-4e0a-aa2a-653ab6d80b73-request.json,request,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e981,.observability/snapshots/1778140957846-8e6c4488-39a8-4920-a553-38758ab47a06-response.json,response,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e982,.observability/snapshots/1778140965919-e99bd596-9061-4897-b982-69939b0260aa-state-before.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,messages_count;turn_count;transition,snapshot
e983,.observability/snapshots/1778140965919-edd8dd67-7332-44ae-9a09-e7f888de108c-state-after.json,,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,messages_count;turn_count;transition,snapshot
e984,.observability/snapshots/1778140965930-2e7996a8-baa4-48e1-8478-b78b9f8da24e-state.snapshot.after_turn.json,state_after_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-21,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,after-turn snapshot with state counters / tool aftermath
e985,.observability/snapshots/1778140965934-1e001cc6-ad87-40b4-8a2e-b40d9d9ceaab-state.snapshot.before_turn.json,state_before_turn,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,messages_count;turn_count;transition;max_output_tokens_recovery_count;has_attempted_reactive_compact;max_output_tokens_override;stop_hook_active;auto_compact_tracking,before-turn snapshot
e986,.observability/snapshots/1778140965937-9edbeb72-c558-45a4-897b-8285ef6e8843-messages.compact_boundary.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e987,.observability/snapshots/1778140965939-37da5d74-798f-45d4-9135-27319d2ac93d-messages.compact_boundary.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e988,.observability/snapshots/1778140965944-174ee44e-2873-4f06-bab0-c1af0e616cbb-messages.tool_result_budget.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e989,.observability/snapshots/1778140965945-6d3604cb-62ce-499c-9ce4-14a13b898da4-messages.tool_result_budget.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e990,.observability/snapshots/1778140965951-a9ebbf67-a7e6-469e-925b-b0533e928003-messages.history_snip.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e991,.observability/snapshots/1778140965952-a21473cc-bbd9-44bc-a5b1-73ded660c9b6-messages.history_snip.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e992,.observability/snapshots/1778140965958-2d7671bf-12f0-4184-8b18-880ba57be5b7-messages.microcompact.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e993,.observability/snapshots/1778140965959-c5244240-033c-46e9-ad36-355940522ee7-messages.microcompact.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e994,.observability/snapshots/1778140965966-3cfcbd95-0f0c-4618-bd17-2945d6381184-messages.context_collapse.applied-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e995,.observability/snapshots/1778140965968-cb03744b-b819-4ae1-84c5-5d65fe7ce9e5-messages.context_collapse.applied-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e996,.observability/snapshots/1778140965977-99e3fb47-b5b2-4e49-a702-ffaf30c9fdd2-messages.preprocess.completed-before.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e997,.observability/snapshots/1778140965978-7bfe6050-1d8b-4eca-966d-fe3e6b94f314-messages.preprocess.completed-after.json,messages_stage,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,,messages-stage snapshot with tool_result history
e998,.observability/snapshots/1778140965988-c4f4492f-cdf0-4c20-96d6-53e53a7336e7-request.json,request,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,provider;querySource;model;systemPrompt;messages;thinkingConfig;toolNames,request
e999,.observability/snapshots/1778140967418-ff6db9b6-2bde-4e7e-b424-b233f5e05675-response.json,response,a88470ae-eb8f-4275-a414-81783f46558f,turn-20,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
e1000,.observability/snapshots/1778140971633-83dd6d69-7f2e-4020-a346-f379f50a385e-response.json,response,1683e4b0-01ef-4df9-a9d1-cc3baef3c277,turn-22,querySource;model;assistantMessages;toolUseBlocks,response snapshot with assistant tool_use blocks
